"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Mascot: Mascot"	"# Peptides (by Search Engine): Mascot"	"Biological Process"	"Cellular Component"	"Molecular Function"	"Pfam IDs"	"Entrez Gene ID"	"Gene ID"	"Ensembl Gene ID"	"Gene Symbol"	"WikiPathways"	"Reactome Pathways"	"# Protein Pathway Groups"	"Abundance Ratio: (head) / (body)"	"Abundance Ratio: (mucus) / (body)"	"Abundance Ratio: (pharynx) / (body)"	"Abundance Ratio: (mucus) / (head)"	"Abundance Ratio: (pharynx) / (head)"	"Abundance Ratio: (pharynx) / (mucus)"	"Abundance Ratio Adj. P-Value: (head) / (body)"	"Abundance Ratio Adj. P-Value: (mucus) / (body)"	"Abundance Ratio Adj. P-Value: (pharynx) / (body)"	"Abundance Ratio Adj. P-Value: (mucus) / (head)"	"Abundance Ratio Adj. P-Value: (pharynx) / (head)"	"Abundance Ratio Adj. P-Value: (pharynx) / (mucus)"	"Abundances (Grouped): body"	"Abundances (Grouped): head"	"Abundances (Grouped): mucus"	"Abundances (Grouped): pharynx"	"Abundances (Grouped) CV [%]: body"	"Abundances (Grouped) CV [%]: head"	"Abundances (Grouped) CV [%]: mucus"	"Abundances (Grouped) CV [%]: pharynx"	"Found in Sample: [S2] F2: Sample, 2, body"	"Found in Sample: [S6] F6: Sample, 6, body"	"Found in Sample: [S10] F10: Sample, 10, body"	"Found in Sample: [S1] F1: Sample, 1, head"	"Found in Sample: [S5] F5: Sample, 5, head"	"Found in Sample: [S9] F9: Sample, 9, head"	"Found in Sample: [S4] F4: Sample, 4, mucus"	"Found in Sample: [S8] F8: Sample, 8, mucus"	"Found in Sample: [S12] F12: Sample, 12, mucus"	"Found in Sample: [S3] F3: Sample, 3, pharynx"	"Found in Sample: [S7] F7: Sample, 7, pharynx"	"Found in Sample: [S11] F11: Sample, 11, pharynx"	"# Protein Groups"	"Modifications"
"-4804099050595148121"	"False"	"High"	"IsMasterProtein"	"SMED3_DN3194_c0_g1_i26.p1"	"SMED3_DN3194_c0_g1_i26.p1"	"0.000"	"18.797"	"16"	"5"	"12"	"5"	"438"	"49.5"	"7.14"	"79"	"5"	""	""	""	""	""	"SMED3_DN3194_c0_g1_i26.p1"	""	""	""	""	"0"	"0.528"	"0.492"	"0.158"	"0.933"	"0.299"	"0.320"	""	""	""	""	"0.999999999979186"	""	"8241806.33333333"	"4349534.5379906"	"4058656.43411787"	"1299621.53402344"	""	"15.06"	""	"112.33"	"High"	"Not Found"	"Not Found"	"High"	"High"	"High"	"Not Found"	"High"	"Not Found"	"High"	"High"	"Peak Found"	"1"	""
"-1559923266684322862"	"False"	"High"	"IsMasterProtein"	"SMED3_DN2242_c0_g1_i1.p1"	"SMED3_DN2242_c0_g1_i1.p1"	"0.000"	"18.774"	"12"	"6"	"24"	"6"	"654"	"76.9"	"5.66"	"157"	"6"	""	""	""	""	""	"SMED3_DN2242_c0_g1_i1.p1"	""	""	""	""	"0"	"100.000"	"100.000"	"100.000"	"1.120"	"0.129"	"0.115"	""	""	""	"0.999999960583619"	""	""	""	"4515711.17562142"	"5058491.14018094"	"580633.322145344"	""	"0.80"	"27.90"	""	"High"	"Not Found"	"Not Found"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"1"	""
"-7307137921746537070"	"False"	"High"	"IsMasterProtein"	"SMED3_DN144399_c0_g1_i1.p1"	"SMED3_DN144399_c0_g1_i1.p1"	"0.000"	"18.764"	"10"	"4"	"19"	"4"	"462"	"52.0"	"6.18"	"175"	"4"	""	""	""	""	""	"SMED3_DN144399_c0_g1_i1.p1"	""	""	""	""	"0"	"11.110"	"9.065"	"4.431"	"0.816"	"0.399"	"0.489"	"0.883905838692876"	""	"0.999999999971976"	""	"0.999999999979186"	""	"855840.96163051"	"9508674.51313619"	"7758269.69965588"	"3792441.7116388"	"138.16"	"42.35"	""	"57.30"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Not Found"	"High"	"Not Found"	"High"	"High"	"Peak Found"	"1"	""
"-5802562872308499991"	"False"	"High"	"IsMasterProtein"	"SMED3_DN8693_c0_g1_i2.p1"	"SMED3_DN8693_c0_g1_i2.p1"	"0.000"	"18.760"	"17"	"3"	"46"	"2"	"206"	"23.5"	"5.53"	"546"	"3"	""	""	""	""	""	"SMED3_DN8693_c0_g1_i2.p1"	""	""	""	""	"0"	"0.472"	"1.814"	"0.281"	"3.847"	"0.595"	"0.155"	""	""	""	"0.889865086323431"	"0.999999999979186"	"0.905733495160116"	"8698648"	"4102499.50867958"	"15782262.1177312"	"2442478.79405407"	""	"133.70"	"25.02"	"106.71"	"High"	"Not Found"	"Not Found"	"High"	"Not Found"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"1"	""
"7065722206409247083"	"False"	"High"	"IsMasterProtein"	"SMED3_DN10742_c0_g1_i2.p1"	"SMED3_DN10742_c0_g1_i2.p1"	"0.000"	"18.736"	"44"	"6"	"23"	"6"	"133"	"16.2"	"5.27"	"133"	"6"	""	""	""	""	""	"SMED3_DN10742_c0_g1_i2.p1"	""	""	""	""	"0"	"0.361"	"0.063"	"0.947"	"0.174"	"2.624"	"15.071"	"0.430909331741129"	""	"0.999999999971976"	""	"0.724526462364762"	""	"24916718.9771295"	"8991494.37930495"	"1565268.12344862"	"23590792.9436668"	"24.54"	"43.10"	""	"11.83"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"Not Found"	"Peak Found"	"Not Found"	"High"	"High"	"High"	"1"	""
"653959305693840230"	"False"	"High"	"IsMasterProtein"	"SMED3_DN16900_c0_g1_i2.p1"	"SMED3_DN16900_c0_g1_i2.p1"	"0.000"	"18.725"	"33"	"5"	"19"	"5"	"208"	"23.7"	"6.73"	"158"	"5"	""	""	""	""	""	"SMED3_DN16900_c0_g1_i2.p1"	""	""	""	""	"0"	"4.715"	"1.507"	"2.307"	"0.320"	"0.489"	"1.530"	"0.941203564859059"	""	"0.999999999971976"	""	"0.999999999979186"	""	"2151930.00737957"	"10145383.7879112"	"3243361.10264008"	"4963666.96013772"	"118.64"	"51.06"	""	"38.50"	"High"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"High"	"Not Found"	"Peak Found"	"Not Found"	"High"	"High"	"Peak Found"	"1"	""
"-7697973172768634520"	"False"	"High"	"IsMasterProtein"	"SMED3_DN4859_c0_g1_i1.p1"	"SMED3_DN4859_c0_g1_i1.p1"	"0.000"	"18.721"	"18"	"7"	"11"	"7"	"354"	"41.6"	"8.65"	"83"	"7"	""	""	""	""	""	"SMED3_DN4859_c0_g1_i1.p1"	""	""	""	""	"0"	"1.030"	"0.542"	"1.359"	"0.526"	"1.319"	"2.505"	"0.999999960808529"	"0.437001359905986"	"0.999999999971976"	"0.991652858321849"	"0.999999999979186"	"0.680275100945565"	"4493239.86680579"	"4628488.28385303"	"2436735.17160321"	"6104377.24440205"	"76.71"	"37.80"	"36.30"	"39.74"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"1"	""
"7687910135391091213"	"False"	"High"	"IsMasterProtein"	"SMED3_DN5893_c0_g1_i1.p1"	"SMED3_DN5893_c0_g1_i1.p1"	"0.000"	"18.690"	"16"	"5"	"19"	"5"	"394"	"43.6"	"8.27"	"137"	"5"	""	""	""	""	""	"SMED3_DN5893_c0_g1_i1.p1"	""	""	""	""	"0"	"1.184"	"0.384"	"0.485"	"0.324"	"0.410"	"1.266"	""	""	""	""	"0.791595561942985"	""	"4460924.5"	"5283168.39813309"	"1710981.99028598"	"2165715.48992786"	""	"44.61"	""	"38.11"	"High"	"Not Found"	"Not Found"	"High"	"High"	"High"	"Not Found"	"High"	"Not Found"	"High"	"High"	"Peak Found"	"1"	""
"-8348114237754789136"	"False"	"High"	"IsMasterProtein"	"SMED3_DN100747_c0_g1_i1.p1"	"SMED3_DN100747_c0_g1_i1.p1"	"0.000"	"18.642"	"29"	"4"	"21"	"3"	"191"	"21.8"	"4.86"	"345"	"4"	""	""	""	""	""	"SMED3_DN100747_c0_g1_i1.p1"	""	""	""	""	"0"	"2.458"	"0.010"	"0.812"	"0.010"	"0.330"	"100.000"	"0.999999960808529"	""	"0.999999999971976"	""	"0.999999999979186"	""	"4627549.44257832"	"11373999.8626693"	""	"3757703.13418411"	"60.67"	"44.49"	""	"119.03"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"High"	"1"	""
"-6791987407670498042"	"False"	"High"	"IsMasterProtein"	"SMED3_DN6102_c0_g1_i1.p1"	"SMED3_DN6102_c0_g1_i1.p1"	"0.000"	"18.642"	"17"	"5"	"8"	"5"	"301"	"34.0"	"7.53"	"121"	"5"	""	""	""	""	""	"SMED3_DN6102_c0_g1_i1.p1"	""	""	""	""	"0"	"0.010"	"0.010"	"2.768"	""	"100.000"	"100.000"	""	""	""	""	""	""	"1067918"	""	""	"2955927.34045327"	""	""	""	"106.09"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"Peak Found"	"1"	""
"6302601408284021718"	"False"	"High"	"IsMasterProtein"	"SMED3_DN6037_c0_g1_i2.p1"	"SMED3_DN6037_c0_g1_i2.p1"	"0.000"	"18.567"	"27"	"4"	"60"	"4"	"143"	"17.0"	"6.58"	"495"	"4"	""	""	""	""	""	"SMED3_DN6037_c0_g1_i2.p1"	""	""	""	""	"0"	"0.535"	"0.789"	"0.530"	"1.474"	"0.990"	"0.671"	"0.999999960808529"	"0.999999997659797"	"0.999999999971976"	"0.999999960583619"	"0.999999999979186"	"0.999999999609416"	"38284209.7369295"	"20500826.0073761"	"30219741.8084974"	"20287087.5547983"	"64.55"	"37.22"	"83.33"	"49.59"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-1965984112365524323"	"False"	"High"	"IsMasterProtein"	"SMED3_DN964_c0_g1_i1.p1"	"SMED3_DN964_c0_g1_i1.p1"	"0.000"	"18.558"	"29"	"6"	"29"	"6"	"190"	"22.0"	"5.14"	"375"	"6"	""	""	""	""	""	"SMED3_DN964_c0_g1_i1.p1"	""	""	""	""	"0"	"4.292"	"0.339"	"0.946"	"0.079"	"0.220"	"2.792"	"0.286796704098283"	"0.342366408678127"	"0.999999999971976"	"0.0192618398683911"	"0.303781965879319"	"0.534750818807837"	"23731058.2185057"	"101852047.91109"	"8037130.22248833"	"22443410.0471419"	"39.63"	"40.83"	"54.70"	"46.76"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"1"	""
"-4397077968116263446"	"False"	"High"	"IsMasterProtein"	"SMED3_DN0_c0_g1_i2.p1"	"SMED3_DN0_c0_g1_i2.p1"	"0.000"	"18.543"	"5"	"7"	"12"	"7"	"1754"	"191.6"	"7.84"	"82"	"7"	""	""	""	""	""	"SMED3_DN0_c0_g1_i2.p1"	""	""	""	""	"0"	"1.735"	"43.180"	"0.010"	"24.882"	"0.010"	"0.010"	""	""	""	"0.0192618398683911"	""	""	"856109.083333333"	"1485652.74940378"	"36966513.4010715"	""	""	"38.30"	"26.11"	""	"Peak Found"	"Not Found"	"Not Found"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"1"	""
"1459252105387495216"	"False"	"High"	"IsMasterProtein"	"SMED3_DN6008_c0_g1_i19.p1"	"SMED3_DN6008_c0_g1_i19.p1"	"0.000"	"18.537"	"18"	"6"	"21"	"6"	"425"	"48.5"	"7.42"	"79"	"6"	"cell cycle OR cell proliferation;cell organization and biogenesis;other biological processes"	"cytoskeleton;other cell component"	"other molecular function"	"Pf00400, Pf08513"	""	"I0E0N1; SMED3_DN6008_c0_g1_i19.p1"	""	"lis1"	""	""	"0"	"0.999"	"0.794"	"0.360"	"0.795"	"0.361"	"0.453"	""	""	""	""	"0.939483884470502"	""	"7545703.33333333"	"7536154.42759054"	"5994578.30626557"	"2717829.37856844"	""	"29.95"	""	"27.54"	"High"	"Not Found"	"Not Found"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"Not Found"	"High"	"Peak Found"	"Not Found"	"1"	""
"5625921688612944663"	"False"	"High"	"IsMasterProtein"	"SMED3_DN2180_c0_g1_i14.p1"	"SMED3_DN2180_c0_g1_i14.p1"	"0.000"	"18.516"	"11"	"3"	"35"	"3"	"394"	"44.4"	"3.97"	"398"	"3"	""	""	""	""	""	"SMED3_DN2180_c0_g1_i14.p1"	""	""	""	""	"0"	"0.724"	"0.037"	"0.420"	"0.051"	"0.581"	"11.308"	"0.999999960808529"	""	"0.999999999971976"	""	"0.999999999979186"	""	"43684590.135601"	"31616831.0539067"	"1623908.56634678"	"18363216.6148727"	"86.89"	"67.80"	""	"71.69"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"1"	""
"3254601694171239708"	"False"	"High"	"IsMasterProtein"	"SMED3_DN11876_c0_g1_i4.p1"	"SMED3_DN11876_c0_g1_i4.p1"	"0.000"	"18.515"	"22"	"5"	"34"	"5"	"237"	"28.5"	"9.41"	"505"	"5"	""	""	""	""	""	"SMED3_DN11876_c0_g1_i4.p1"	""	""	""	""	"0"	"2.302"	"0.416"	"1.416"	"0.181"	"0.615"	"3.403"	"0.430909331741129"	""	"0.999999999971976"	""	"0.876134922681111"	""	"4189153.85920213"	"9641789.26899463"	"1742914.92358559"	"5931814.26176126"	"13.85"	"24.83"	""	"21.92"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"Peak Found"	"Not Found"	"High"	"High"	"High"	"1"	""
"-4207765795777836847"	"False"	"High"	"IsMasterProtein"	"SMED3_DN5562_c0_g1_i1.p1"	"SMED3_DN5562_c0_g1_i1.p1"	"0.000"	"18.439"	"18"	"5"	"35"	"5"	"292"	"31.3"	"7.77"	"442"	"5"	""	""	""	""	""	"SMED3_DN5562_c0_g1_i1.p1"	""	""	""	""	"0"	"2.525"	"0.366"	"2.002"	"0.145"	"0.793"	"5.469"	"0.947051202771226"	"0.222144653544608"	"0.999999999971976"	"0.0774577666934771"	"0.999999999979186"	"0.0936025320720741"	"3715378.0640028"	"9381317.05926104"	"1359946.1032209"	"7437619.46211886"	"66.35"	"20.33"	"64.62"	"21.19"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"Not Found"	"High"	"High"	"Peak Found"	"1"	""
"-4078461224453069511"	"False"	"High"	"IsMasterProtein"	"SMED3_DN8716_c0_g1_i4.p1"	"SMED3_DN8716_c0_g1_i4.p1"	"0.000"	"18.427"	"19"	"3"	"37"	"3"	"204"	"22.1"	"10.23"	"410"	"3"	""	""	""	""	""	"SMED3_DN8716_c0_g1_i4.p1"	""	""	""	""	"0"	"1.071"	"0.741"	"1.227"	"0.692"	"1.146"	"1.656"	"0.999999960808529"	"0.850661357340872"	"0.999999999971976"	"0.937253493310098"	"0.999999999979186"	"0.881956377988418"	"11773403.7198933"	"12612166.1103003"	"8726349.32249265"	"14450908.5763237"	"42.22"	"39.64"	"16.94"	"23.49"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-1644253971775687900"	"False"	"High"	"IsMasterProtein"	"SMED3_DN426_c0_g1_i6.p1"	"SMED3_DN426_c0_g1_i6.p1"	"0.000"	"18.401"	"21"	"6"	"24"	"6"	"325"	"36.8"	"8.24"	"124"	"6"	""	""	""	""	""	"SMED3_DN426_c0_g1_i6.p1"	""	""	""	""	"0"	"0.957"	"0.584"	"2.514"	"0.611"	"2.628"	"4.304"	"0.999999960808529"	""	"0.999999999971976"	""	"0.901619975958094"	""	"5761729.83338798"	"5511513.75949549"	"3365285.20396563"	"14483486.1405883"	"71.04"	"27.85"	""	"33.46"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Not Found"	"High"	"Not Found"	"High"	"High"	"Peak Found"	"1"	""
"3697472247719036776"	"False"	"High"	"IsMasterProtein"	"SMED3_DN98932_c0_g1_i1.p1"	"SMED3_DN98932_c0_g1_i1.p1"	"0.000"	"18.391"	"14"	"4"	"44"	"4"	"325"	"37.1"	"4.84"	"672"	"4"	""	""	""	""	""	"SMED3_DN98932_c0_g1_i1.p1"	""	""	""	""	"0"	"2.176"	"0.800"	"1.045"	"0.367"	"0.480"	"1.307"	"0.568884123494254"	""	"0.999999999971976"	""	"0.999999999979186"	""	"5213351.83333333"	"11342904.1889814"	"4168355.94489344"	"5447477.05780975"	"53.92"	"29.39"	""	"42.19"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"Not Found"	"High"	"High"	"High"	"1"	""
"2267012656757291800"	"False"	"High"	"IsMasterProtein"	"SMED3_DN10100_c0_g1_i2.p1"	"SMED3_DN10100_c0_g1_i2.p1"	"0.000"	"18.380"	"10"	"5"	"21"	"4"	"553"	"61.6"	"7.65"	"144"	"5"	""	""	""	""	""	"SMED3_DN10100_c0_g1_i2.p1"	""	""	""	""	"0"	"0.414"	"0.759"	"0.450"	"1.833"	"1.086"	"0.593"	""	""	""	""	""	""	"4151938.5"	"1720366.7276623"	"3152793.42572097"	"1869037.49341201"	""	"58.71"	""	""	"High"	"Not Found"	"Not Found"	"High"	"High"	"High"	"Not Found"	"High"	"Not Found"	"High"	"Not Found"	"Not Found"	"1"	""
"6330691434303317799"	"False"	"High"	"IsMasterProtein"	"SMED3_DN5963_c0_g1_i1.p1"	"SMED3_DN5963_c0_g1_i1.p1"	"0.000"	"18.354"	"14"	"3"	"54"	"2"	"226"	"24.9"	"9.35"	"632"	"3"	""	""	""	""	""	"SMED3_DN5963_c0_g1_i1.p1"	""	""	""	""	"0"	"0.010"	"0.010"	"1.496"	""	"100.000"	"100.000"	""	""	"0.999999999971976"	""	""	""	"3707108.1761513"	""	""	"5545930.65866709"	"118.72"	""	""	"128.79"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-359679164074814809"	"False"	"High"	"IsMasterProtein"	"SMED3_DN9354_c0_g1_i9.p1"	"SMED3_DN9354_c0_g1_i9.p1"	"0.000"	"18.352"	"12"	"5"	"35"	"5"	"435"	"49.2"	"5.05"	"220"	"5"	""	""	""	""	""	"SMED3_DN9354_c0_g1_i9.p1"	""	""	""	""	"0"	"1.608"	"0.358"	"1.199"	"0.223"	"0.746"	"3.350"	"0.490084512698553"	""	"0.999999999971976"	""	"0.978341833452949"	""	"5433441.16666667"	"8737925.54436537"	"1944939.28436651"	"6516125.90285029"	"30.42"	"24.35"	""	"18.34"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"Not Found"	"High"	"High"	"High"	"1"	""
"-2331467527685809039"	"False"	"High"	"IsMasterProtein"	"SMED3_DN39389_c0_g1_i3.p1"	"SMED3_DN39389_c0_g1_i3.p1"	"0.000"	"18.328"	"33"	"6"	"26"	"6"	"202"	"22.8"	"5.35"	"197"	"6"	""	""	""	""	""	"SMED3_DN39389_c0_g1_i3.p1"	""	""	""	""	"0"	"2.325"	"1.157"	"2.313"	"0.498"	"0.995"	"1.999"	"0.999999960808529"	"0.999999997659797"	"0.999999999971976"	"0.999999960583619"	"0.999999999979186"	"0.999999999609416"	"2348790.7955946"	"5460659.69881686"	"2718622.72030374"	"5433865.9882264"	"132.98"	"74.32"	"121.72"	"74.17"	"High"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"Not Found"	"High"	"High"	"Peak Found"	"1"	""
"-4062086045716602231"	"False"	"High"	"IsMasterProtein"	"SMED3_DN1742_c0_g1_i4.p1"	"SMED3_DN1742_c0_g1_i4.p1"	"0.000"	"18.328"	"11"	"6"	"16"	"6"	"580"	"67.7"	"6.65"	"148"	"6"	""	""	""	""	""	"SMED3_DN1742_c0_g1_i4.p1"	""	""	""	""	"0"	"3.998"	"1.547"	"1.602"	"0.387"	"0.401"	"1.036"	"0.671789395058569"	""	"0.999999999971976"	""	"0.999999999979186"	""	"1905789.68084698"	"7619892.45205035"	"2947495.89300977"	"3053494.43278919"	"95.33"	"35.19"	""	"20.90"	"High"	"Not Found"	"Peak Found"	"Peak Found"	"High"	"High"	"Not Found"	"High"	"Not Found"	"High"	"High"	"Peak Found"	"1"	""
"5240596483241060678"	"False"	"High"	"IsMasterProtein"	"SMED3_DN3262_c0_g1_i1.p1"	"SMED3_DN3262_c0_g1_i1.p1"	"0.000"	"18.323"	"28"	"5"	"32"	"5"	"167"	"19.3"	"7.46"	"362"	"5"	""	""	""	""	""	"SMED3_DN3262_c0_g1_i1.p1"	""	""	""	""	"0"	"0.274"	"0.044"	"0.323"	"0.162"	"1.179"	"7.302"	""	""	""	"0.999999960583619"	"0.999999999979186"	"0.96702382961018"	"57851310.6666667"	"15860190.3933795"	"2561551.98097405"	"18705384.6676738"	""	"110.69"	"146.88"	"76.83"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"High"	"High"	"1"	""
"3376502818344883991"	"False"	"High"	"IsMasterProtein"	"SMED3_DN6372_c0_g2_i2.p1"	"SMED3_DN6372_c0_g2_i2.p1"	"0.000"	"18.314"	"20"	"5"	"23"	"5"	"255"	"29.3"	"9.23"	"250"	"5"	""	""	""	""	""	"SMED3_DN6372_c0_g2_i2.p1"	""	""	""	""	"0"	"4.868"	"0.010"	"3.076"	"0.010"	"0.632"	"100.000"	"0.560457271703618"	""	"0.999999999971976"	""	"0.999999999979186"	""	"1484318.70488655"	"7225174.56767857"	""	"4565999.60004262"	"96.43"	"11.74"	""	"49.91"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"High"	"1"	""
"-5079593535460262133"	"False"	"High"	"IsMasterProtein"	"SMED3_DN5021_c0_g1_i2.p1"	"SMED3_DN5021_c0_g1_i2.p1"	"0.000"	"18.313"	"26"	"3"	"27"	"3"	"168"	"18.4"	"8.91"	"313"	"3"	""	""	""	""	""	"SMED3_DN5021_c0_g1_i2.p1"	""	""	""	""	"0"	"0.669"	"0.055"	"2.049"	"0.082"	"3.063"	"37.326"	"0.999999960808529"	""	"0.999999999971976"	""	"0.791595561942985"	""	"15097852.4098786"	"10096059.7554638"	"828605.092279491"	"30928616.0536167"	"67.00"	"48.40"	""	"11.98"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Not Found"	"Peak Found"	"Not Found"	"High"	"High"	"High"	"1"	""
"1127725996258330391"	"False"	"High"	"IsMasterProtein"	"SMED3_DN9141_c0_g1_i1.p1"	"SMED3_DN9141_c0_g1_i1.p1"	"0.000"	"18.301"	"19"	"6"	"21"	"6"	"318"	"36.8"	"5.17"	"158"	"6"	""	""	""	""	""	"SMED3_DN9141_c0_g1_i1.p1"	""	""	""	""	"0"	"2.047"	"0.627"	"1.496"	"0.306"	"0.731"	"2.387"	"0.795924294741328"	""	"0.999999999971976"	""	"0.999999999979186"	""	"6638456.2105781"	"13588634.7546926"	"4161189.54091781"	"9932688.01268852"	"50.04"	"18.17"	""	"37.04"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"Not Found"	"Peak Found"	"Not Found"	"High"	"High"	"Peak Found"	"1"	""
"2844115379098038569"	"False"	"High"	"IsMasterProtein"	"SMED3_DN1804_c0_g1_i3.p1"	"SMED3_DN1804_c0_g1_i3.p1"	"0.000"	"18.295"	"36"	"3"	"17"	"3"	"118"	"12.6"	"5.48"	"149"	"3"	""	""	""	""	""	"SMED3_DN1804_c0_g1_i3.p1"	""	""	""	""	"0"	"1.808"	"0.010"	"3.028"	"0.010"	"1.675"	"100.000"	"0.999999960808529"	""	"0.999999999971976"	""	"0.999999999979186"	""	"2315112.80850869"	"4186493.92110547"	""	"7010980.06269468"	"125.83"	"90.41"	""	"69.70"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"High"	"1"	""
"6548110274284402369"	"False"	"High"	"IsMasterProtein"	"SMED3_DN2541_c0_g1_i2.p1"	"SMED3_DN2541_c0_g1_i2.p1"	"0.000"	"18.250"	"15"	"5"	"16"	"5"	"334"	"38.4"	"11.53"	"199"	"5"	""	""	""	""	""	"SMED3_DN2541_c0_g1_i2.p1"	""	""	""	""	"0"	"1.704"	"1.148"	"0.374"	"0.674"	"0.220"	"0.326"	"0.999999960808529"	"0.999999997659797"	"0.999999999971976"	"0.999999960583619"	"0.999999999979186"	"0.999999999609416"	"7630176.06706689"	"13003642.3267748"	"8759825.0585505"	"2856897.83723625"	"104.47"	"71.60"	"70.07"	"90.80"	"Not Found"	"High"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"1"	"Acetyl [N-Term]"
"4278625549843001844"	"False"	"High"	"IsMasterProtein"	"SMED3_DN11139_c0_g1_i2.p1"	"SMED3_DN11139_c0_g1_i2.p1"	"0.000"	"18.232"	"68"	"7"	"17"	"7"	"127"	"14.9"	"8.84"	"85"	"7"	""	""	""	""	""	"SMED3_DN11139_c0_g1_i2.p1"	""	""	""	""	"0"	"0.509"	"0.058"	"0.844"	"0.114"	"1.657"	"14.571"	"0.85654276026254"	""	"0.999999999971976"	""	"0.999999999979186"	""	"12404261"	"6314512.8062686"	"718248.637829775"	"10465358.6256388"	"31.18"	"78.96"	""	"8.84"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Not Found"	"High"	"High"	"High"	"1"	""
"7582423611534148689"	"False"	"High"	"IsMasterProtein"	"SMED3_DN14056_c0_g1_i1.p1"	"SMED3_DN14056_c0_g1_i1.p1"	"0.000"	"18.230"	"28"	"4"	"24"	"4"	"192"	"22.7"	"9.33"	"205"	"4"	""	""	""	""	""	"SMED3_DN14056_c0_g1_i1.p1"	""	""	""	""	"0"	"2.649"	"0.802"	"2.372"	"0.303"	"0.896"	"2.956"	"0.682476561832324"	""	"0.999999999971976"	""	"0.999999999979186"	""	"3570233.27710245"	"9456457.71346064"	"2864731.07287427"	"8468559.41934753"	"64.95"	"48.57"	""	"30.47"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"Not Found"	"High"	"High"	"High"	"1"	""
"8317860730987886531"	"False"	"High"	"IsMasterProtein"	"SMED3_DN2521_c0_g1_i2.p1"	"SMED3_DN2521_c0_g1_i2.p1"	"0.000"	"18.162"	"13"	"5"	"23"	"5"	"554"	"63.0"	"5.50"	"95"	"5"	""	""	""	""	""	"SMED3_DN2521_c0_g1_i2.p1"	""	""	""	""	"0"	"4.501"	"0.010"	"0.866"	"0.010"	"0.192"	"100.000"	"0.499388716505828"	""	"0.999999999971976"	""	"0.596838816593269"	""	"1420990.1238875"	"6396141.6377242"	""	"1231234.60414013"	"50.51"	"39.56"	""	"64.83"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"High"	"High"	"High"	"1"	""
