"Proteins Unique Sequence ID"	"Checked"	"Protein FDR Confidence: Combined"	"Master"	"Accession"	"Description"	"Exp. q-value: Combined"	"Sum PEP Score"	"Coverage [%]"	"# Peptides"	"# PSMs"	"# Unique Peptides"	"# AAs"	"MW [kDa]"	"calc. pI"	"Score Mascot: Mascot"	"# Peptides (by Search Engine): Mascot"	"Biological Process"	"Cellular Component"	"Molecular Function"	"Pfam IDs"	"Entrez Gene ID"	"Gene ID"	"Ensembl Gene ID"	"Gene Symbol"	"Reactome Pathways"	"WikiPathways"	"# Protein Pathway Groups"	"Abundance Ratio: (head) / (body)"	"Abundance Ratio: (mucus) / (body)"	"Abundance Ratio: (pharynx) / (body)"	"Abundance Ratio: (mucus) / (head)"	"Abundance Ratio: (pharynx) / (head)"	"Abundance Ratio: (pharynx) / (mucus)"	"Abundance Ratio Adj. P-Value: (head) / (body)"	"Abundance Ratio Adj. P-Value: (mucus) / (body)"	"Abundance Ratio Adj. P-Value: (pharynx) / (body)"	"Abundance Ratio Adj. P-Value: (mucus) / (head)"	"Abundance Ratio Adj. P-Value: (pharynx) / (head)"	"Abundance Ratio Adj. P-Value: (pharynx) / (mucus)"	"Abundances (Grouped): body"	"Abundances (Grouped): head"	"Abundances (Grouped): mucus"	"Abundances (Grouped): pharynx"	"Abundances (Grouped) CV [%]: body"	"Abundances (Grouped) CV [%]: head"	"Abundances (Grouped) CV [%]: mucus"	"Abundances (Grouped) CV [%]: pharynx"	"Found in Sample: [S2] F2: Sample, 2, body"	"Found in Sample: [S6] F6: Sample, 6, body"	"Found in Sample: [S10] F10: Sample, 10, body"	"Found in Sample: [S1] F1: Sample, 1, head"	"Found in Sample: [S5] F5: Sample, 5, head"	"Found in Sample: [S9] F9: Sample, 9, head"	"Found in Sample: [S4] F4: Sample, 4, mucus"	"Found in Sample: [S8] F8: Sample, 8, mucus"	"Found in Sample: [S12] F12: Sample, 12, mucus"	"Found in Sample: [S3] F3: Sample, 3, pharynx"	"Found in Sample: [S7] F7: Sample, 7, pharynx"	"Found in Sample: [S11] F11: Sample, 11, pharynx"	"# Protein Groups"	"Modifications"
"2547237116306777306"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN574_c0_g3_i1.p1"	"ONUN2_DN574_c0_g3_i1.p1"	"0.000"	"21.841"	"16"	"7"	"18"	"7"	"574"	"65.0"	"8.95"	"113"	"7"	""	""	""	""	""	"ONUN2_DN574_c0_g3_i1.p1"	""	""	""	""	"0"	"1.448"	"0.439"	"0.010"	"0.303"	"0.010"	"0.010"	"0.998845637316481"	"0.850587188612018"	""	"0.371337260510407"	""	""	"3200968.20425811"	"4634235.55700474"	"1403806.61075353"	""	"30.47"	"17.64"	"85.75"	""	"Peak Found"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"Not Found"	"High"	"1"	""
"-6216189261806170633"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN1727_c2_g1_i7.p1"	"ONUN2_DN1727_c2_g1_i7.p1"	"0.000"	"21.831"	"38"	"5"	"47"	"5"	"159"	"17.3"	"4.68"	"731"	"5"	""	""	""	""	""	"ONUN2_DN1727_c2_g1_i7.p1"	""	""	""	""	"0"	"1.152"	"0.584"	"0.424"	"0.507"	"0.368"	"0.725"	"0.999999999853134"	"0.999999999117813"	"0.999999999999392"	"0.666251028390628"	"0.999999999988872"	"0.999999999645348"	"14083530.3317695"	"16229067.3192154"	"8230276.43107443"	"5968308.76016769"	"44.11"	"18.37"	"88.36"	"35.91"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-4450232184849484313"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN2358_c0_g1_i1.p1"	"ONUN2_DN2358_c0_g1_i1.p1"	"0.000"	"21.822"	"10"	"7"	"21"	"7"	"983"	"112.6"	"7.21"	"189"	"7"	""	""	""	""	""	"ONUN2_DN2358_c0_g1_i1.p1"	""	""	""	""	"0"	"2.008"	"2.446"	"0.810"	"1.218"	"0.403"	"0.331"	"0.375854031467173"	"0.545535266497686"	"0.999999999999392"	"0.99999999999899"	"0.671791150545327"	"0.668655421678171"	"4326580.46818021"	"8688857.26458763"	"10584523.4331835"	"3503260.92467843"	"70.85"	"23.33"	"30.07"	"31.32"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"1"	""
"-5040724848518953629"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN15669_c0_g1_i1.p1"	"ONUN2_DN15669_c0_g1_i1.p1"	"0.000"	"21.793"	"34"	"5"	"54"	"3"	"115"	"13.5"	"6.11"	"858"	"5"	""	""	""	""	""	"ONUN2_DN15669_c0_g1_i1.p1"	""	""	""	""	"0"	"0.010"	"4.506"	"100.000"	"100.000"	"100.000"	"48.879"	""	"0.999999999117813"	"0.921893247561754"	""	""	"0.21244258331871"	"3158993.36322426"	""	"14233132.2731822"	"695708274.84875"	"148.31"	""	"88.79"	"49.24"	"High"	"High"	"High"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"1"	""
"1892427981896148206"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN4873_c0_g1_i1.p1"	"ONUN2_DN4873_c0_g1_i1.p1"	"0.000"	"21.769"	"29"	"5"	"43"	"5"	"225"	"26.0"	"9.95"	"292"	"5"	""	""	""	""	""	"ONUN2_DN4873_c0_g1_i1.p1"	""	""	""	""	"0"	"2.179"	"0.010"	"0.691"	"0.010"	"0.317"	"100.000"	"0.874906265861288"	""	"0.999999999999392"	""	"0.94084893451147"	""	"12029639.5653279"	"26218054.3053716"	""	"8312563.14275749"	"98.55"	"55.05"	""	"45.65"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"Peak Found"	"High"	"High"	"High"	"1"	""
"-2424264732527999909"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN12028_c0_g2_i3.p1"	"ONUN2_DN12028_c0_g2_i3.p1"	"0.000"	"21.747"	"25"	"7"	"42"	"7"	"317"	"34.9"	"8.15"	"239"	"7"	""	""	""	""	""	"ONUN2_DN12028_c0_g2_i3.p1"	""	""	""	""	"0"	"4.087"	"0.985"	"1.702"	"0.241"	"0.416"	"1.727"	"0.248280812985683"	"0.999999999117813"	"0.999999999999392"	"0.15345615860204"	"0.53720614791898"	"0.999999999645348"	"4813460.68310978"	"19674023.5996817"	"4742917.21390714"	"8191304.37545273"	"68.20"	"5.42"	"57.04"	"21.29"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"Not Found"	"High"	"High"	"High"	"High"	"1"	""
"-1584732590978592202"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN11457_c0_g1_i1.p1"	"ONUN2_DN11457_c0_g1_i1.p1"	"0.000"	"21.747"	"33"	"4"	"31"	"4"	"150"	"16.9"	"8.97"	"328"	"4"	""	""	""	""	""	"ONUN2_DN11457_c0_g1_i1.p1"	""	""	""	""	"0"	"0.057"	"0.129"	"0.179"	"2.258"	"3.140"	"1.391"	"0.148705405397284"	"0.61384056792427"	"0.999999999999392"	"0.651513885988387"	"0.999999999988872"	"0.999999999645348"	"45328979.4852487"	"2587297.41236727"	"5841306.34458541"	"8124202.85447699"	"47.28"	"105.96"	"123.04"	"17.70"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"High"	"High"	"High"	"1"	""
"2765963429701845322"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN19537_c0_g1_i4.p1"	"ONUN2_DN19537_c0_g1_i4.p1"	"0.000"	"21.714"	"39"	"3"	"113"	"3"	"100"	"11.1"	"8.81"	"1181"	"3"	""	""	""	""	""	"ONUN2_DN19537_c0_g1_i4.p1"	""	""	""	""	"0"	"2.263"	"0.875"	"0.324"	"0.387"	"0.143"	"0.370"	"0.868954268340615"	"0.999999999117813"	"0.999999999999392"	"0.959836144203084"	"0.874996676069797"	"0.999999999645348"	"97139927.0861041"	"219857571.115462"	"85006116.049166"	"31468904.3017053"	"48.76"	"90.58"	"134.57"	"97.04"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"Not Found"	"High"	"High"	"High"	"1"	""
"9166248779285847841"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN3928_c0_g1_i1.p1"	"ONUN2_DN3928_c0_g1_i1.p1"	"0.000"	"21.704"	"20"	"6"	"51"	"4"	"357"	"41.4"	"6.58"	"379"	"6"	""	""	""	""	""	"ONUN2_DN3928_c0_g1_i1.p1"	""	""	""	""	"0"	"3.786"	"4.876"	"2.420"	"1.288"	"0.639"	"0.496"	"0.677779973382645"	"0.848623851998095"	"0.999999999999392"	"0.99999999999899"	"0.999999999988872"	"0.999999999645348"	"2508381.12452928"	"9497324.92361099"	"12231269.1027486"	"6070268.45735843"	"121.18"	"39.03"	"41.98"	"42.51"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"1"	""
"-7532274393838726312"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN7730_c0_g1_i1.p1"	"ONUN2_DN7730_c0_g1_i1.p1"	"0.000"	"21.701"	"37"	"6"	"68"	"6"	"189"	"21.3"	"6.02"	"797"	"6"	""	""	""	""	""	"ONUN2_DN7730_c0_g1_i1.p1"	""	""	""	""	"0"	"0.401"	"0.086"	"1.003"	"0.213"	"2.501"	"11.731"	"0.149312928729169"	"0.00156029976134922"	"0.999999999999392"	"0.0148837593924157"	"0.148714026822966"	"0.00105738026402231"	"87642486.9999324"	"35154534.3999824"	"7494690.37214287"	"87921220.8825736"	"15.41"	"8.04"	"25.36"	"46.74"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"1"	"Acetyl [N-Term]"
"-8913237661261519502"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN40144_c0_g2_i2.p1"	"ONUN2_DN40144_c0_g2_i2.p1"	"0.000"	"21.679"	"29"	"3"	"90"	"3"	"136"	"16.0"	"5.36"	"1147"	"3"	""	""	""	""	""	"ONUN2_DN40144_c0_g2_i2.p1"	""	""	""	""	"0"	"0.413"	"0.030"	"0.215"	"0.073"	"0.521"	"7.127"	"0.999999999853134"	""	"0.999999999999392"	""	"0.999999999988872"	""	"212089614.917309"	"87519054.3067011"	"6403693.99369406"	"45638905.2653041"	"55.48"	"57.73"	""	"71.30"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"Not Found"	"High"	"High"	"High"	"1"	""
"998700330468200418"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN5496_c2_g3_i1.p1"	"ONUN2_DN5496_c2_g3_i1.p1"	"0.000"	"21.672"	"36"	"6"	"36"	"6"	"207"	"23.8"	"6.11"	"376"	"6"	""	""	""	""	""	"ONUN2_DN5496_c2_g3_i1.p1"	""	""	""	""	"0"	"6.338"	"2.101"	"2.225"	"0.331"	"0.351"	"1.059"	"0.487758590570476"	"0.999999999117813"	"0.999999999999392"	"0.369110274078292"	"0.999999999988872"	"0.999999999645348"	"9953004.00748437"	"63084185.2131666"	"20908993.6670276"	"22141581.1168997"	"87.09"	"28.52"	"69.82"	"55.27"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"High"	"High"	"Peak Found"	"Peak Found"	"1"	""
"6050831300349144671"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN184529_c0_g1_i1.p1"	"ONUN2_DN184529_c0_g1_i1.p1"	"0.000"	"21.664"	"15"	"7"	"12"	"7"	"426"	"49.0"	"5.43"	"149"	"7"	""	""	""	""	""	"ONUN2_DN184529_c0_g1_i1.p1"	""	""	""	""	"0"	"1.735"	"1.758"	"0.852"	"1.014"	"0.491"	"0.484"	""	""	""	"0.99999999999899"	"0.999999999988872"	"0.999999999645348"	"8861005.55275217"	"15370089.2262905"	"15581007.1539021"	"7548720.50373065"	""	"23.02"	"118.53"	"41.28"	"Peak Found"	"Not Found"	"Not Found"	"Peak Found"	"Peak Found"	"High"	"High"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"-2792364983766674461"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN20107_c0_g2_i2.p1"	"ONUN2_DN20107_c0_g2_i2.p1"	"0.000"	"21.654"	"54"	"6"	"13"	"6"	"178"	"19.8"	"5.21"	"133"	"6"	""	""	""	""	""	"ONUN2_DN20107_c0_g2_i2.p1"	""	""	""	""	"0"	"0.011"	"0.022"	"0.211"	"1.901"	"18.466"	"9.714"	""	""	""	""	""	""	"114130084.005084"	"1303179.56404095"	"2477438.38751246"	"24064992.393786"	""	""	""	""	"Not Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"Peak Found"	"Peak Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"1"	""
"-7375296256536205246"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN9868_c0_g1_i3.p1"	"ONUN2_DN9868_c0_g1_i3.p1"	"0.000"	"21.628"	"34"	"6"	"40"	"6"	"213"	"24.1"	"8.65"	"328"	"6"	""	""	""	""	""	"ONUN2_DN9868_c0_g1_i3.p1"	""	""	""	""	"0"	"0.223"	"0.010"	"0.577"	"0.010"	"2.587"	"100.000"	"0.125115181359398"	""	"0.999999999999392"	""	"0.410229954258298"	""	"27257346.8978924"	"6074214.09545334"	""	"15715819.9207883"	"9.65"	"62.13"	""	"20.61"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"Not Found"	"Peak Found"	"High"	"High"	"High"	"1"	"Acetyl [N-Term]"
"-3632759079145041008"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN15003_c0_g1_i1.p1"	"ONUN2_DN15003_c0_g1_i1.p1"	"0.000"	"21.610"	"23"	"5"	"21"	"5"	"310"	"34.8"	"5.97"	"123"	"5"	""	""	""	""	""	"ONUN2_DN15003_c0_g1_i1.p1"	""	""	""	""	"0"	"0.112"	"0.753"	"0.490"	"6.698"	"4.363"	"0.651"	"0.56111121515569"	"0.999999999117813"	"0.999999999999392"	"0.428872742913352"	"0.999999999988872"	"0.999999999645348"	"4115983.86622391"	"462566.240923087"	"3098165.82949622"	"2018219.71945912"	"92.33"	"28.39"	"127.64"	"40.78"	"High"	"High"	"High"	"Not Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"High"	"Not Found"	"Peak Found"	"High"	"1"	""
"-1685342515781335713"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN27766_c1_g6_i1.p1"	"ONUN2_DN27766_c1_g6_i1.p1"	"0.000"	"21.580"	"28"	"7"	"22"	"7"	"367"	"40.9"	"5.20"	"99"	"7"	""	""	""	""	""	"ONUN2_DN27766_c1_g6_i1.p1"	""	""	""	""	"0"	"100.000"	"100.000"	"100.000"	"0.158"	"0.213"	"1.351"	""	""	""	""	"0.140565378908691"	""	""	"6124000.83333333"	"967605.251564614"	"1307423.08578539"	""	"10.88"	""	"22.36"	"Not Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Peak Found"	"1"	""
"8305943335055655936"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN34431_c0_g1_i2.p1"	"ONUN2_DN34431_c0_g1_i2.p1"	"0.000"	"21.580"	"34"	"6"	"52"	"6"	"188"	"21.7"	"5.16"	"466"	"6"	""	""	""	""	""	"ONUN2_DN34431_c0_g1_i2.p1"	""	""	""	""	"0"	"4.470"	"0.637"	"1.917"	"0.143"	"0.429"	"3.009"	"0.319898457029868"	"0.750479027895521"	"0.999999999999392"	"0.0629881796094155"	"0.993775194553102"	"0.229972984983306"	"80075743.802422"	"357975912.753429"	"51032391.4399779"	"153543361.373155"	"50.57"	"17.18"	"66.01"	"42.42"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"1"	""
"5824748450545525545"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN604_c0_g1_i31.p1"	"ONUN2_DN604_c0_g1_i31.p1"	"0.000"	"21.574"	"14"	"5"	"30"	"4"	"390"	"42.8"	"5.74"	"243"	"5"	""	""	""	""	""	"ONUN2_DN604_c0_g1_i31.p1"	""	""	""	""	"0"	"0.010"	"1.219"	"0.010"	"100.000"	""	"0.010"	""	""	""	""	""	""	"3946059.01033546"	""	"4811046.06716079"	""	""	""	"33.29"	""	"High"	"High"	"High"	"Not Found"	"Not Found"	"High"	"Peak Found"	"Not Found"	"High"	"Not Found"	"Not Found"	"High"	"1"	""
"7984938636618192888"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN10559_c0_g1_i5.p1"	"ONUN2_DN10559_c0_g1_i5.p1"	"0.000"	"21.565"	"11"	"6"	"65"	"3"	"516"	"57.1"	"6.95"	"751"	"6"	""	""	""	""	""	"ONUN2_DN10559_c0_g1_i5.p1"	""	""	""	""	"0"	"2.696"	"1.902"	"1.760"	"0.706"	"0.653"	"0.925"	"0.981038093121267"	"0.999999999117813"	"0.999999999999392"	"0.99999999999899"	"0.999999999988872"	"0.999999999645348"	"23883148.4613771"	"64377782.6747256"	"45422787.7488086"	"42036810.9176213"	"88.24"	"68.63"	"97.91"	"76.46"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"1"	""
"-6913722630810822907"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN9490_c0_g1_i3.p1"	"ONUN2_DN9490_c0_g1_i3.p1"	"0.000"	"21.545"	"12"	"7"	"24"	"7"	"621"	"71.6"	"5.45"	"253"	"7"	""	""	""	""	""	"ONUN2_DN9490_c0_g1_i3.p1"	""	""	""	""	"0"	"1.527"	"1.198"	"1.374"	"0.785"	"0.900"	"1.146"	"0.950132428319888"	"0.999999999117813"	"0.999999999999392"	"0.99999999999899"	"0.999999999988872"	"0.999999999645348"	"4616232.02201522"	"7048546.33333333"	"5531843.30530739"	"6341939.50713077"	"62.86"	"8.71"	"21.73"	"56.23"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"Peak Found"	"Not Found"	"High"	"High"	"High"	"High"	"1"	""
"3102976210848862992"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN62194_c0_g1_i1.p1"	"ONUN2_DN62194_c0_g1_i1.p1"	"0.000"	"21.542"	"36"	"6"	"9"	"6"	"176"	"19.8"	"8.25"	"191"	"6"	""	""	""	""	""	"ONUN2_DN62194_c0_g1_i1.p1"	""	""	""	""	"0"	""	"100.000"	"100.000"	"100.000"	"100.000"	"0.016"	""	""	""	""	""	""	""	""	"63410362.9284731"	"1033858.0525109"	""	""	""	""	"Peak Found"	"Peak Found"	"Peak Found"	"Not Found"	"Peak Found"	"Peak Found"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"1"	""
"6790970619254713266"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN12013_c0_g1_i1.p1"	"ONUN2_DN12013_c0_g1_i1.p1"	"0.000"	"21.537"	"22"	"7"	"28"	"7"	"321"	"35.7"	"5.05"	"207"	"7"	""	""	""	""	""	"ONUN2_DN12013_c0_g1_i1.p1"	""	""	""	""	"0"	"1.759"	"0.010"	"0.975"	"0.010"	"0.555"	"100.000"	"0.707372655294669"	""	"0.999999999999392"	""	"0.53910959614745"	""	"3336688.76580201"	"5869674"	""	"3254871.78708754"	"15.73"	"24.46"	""	"55.59"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"Not Found"	"Peak Found"	"High"	"Peak Found"	"High"	"1"	""
"-3620283231139361559"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN1413_c0_g1_i1.p1"	"ONUN2_DN1413_c0_g1_i1.p1"	"0.000"	"21.515"	"10"	"7"	"21"	"7"	"980"	"111.1"	"5.01"	"109"	"7"	""	""	""	""	""	"ONUN2_DN1413_c0_g1_i1.p1"	""	""	""	""	"0"	"23.111"	"7.294"	"0.010"	"0.316"	"0.010"	"0.010"	""	""	""	"0.190740366142327"	""	""	"810244.7454284"	"18725495.9676411"	"5909778.6421934"	""	""	"22.84"	"48.84"	""	"Peak Found"	"Not Found"	"Not Found"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"1"	""
"-4010821290216668564"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN5974_c0_g3_i1.p1"	"ONUN2_DN5974_c0_g3_i1.p1"	"0.000"	"21.508"	"52"	"6"	"35"	"6"	"139"	"16.6"	"8.88"	"308"	"6"	""	""	""	""	""	"ONUN2_DN5974_c0_g3_i1.p1"	""	""	""	""	"0"	"2.814"	"0.661"	"1.375"	"0.235"	"0.489"	"2.081"	"0.525063891895086"	""	"0.999999999999392"	""	"0.891852447811736"	""	"8453155.18197976"	"23787298.9440929"	"5586551.6968394"	"11622845.3988012"	"89.50"	"13.01"	""	"11.03"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"Peak Found"	"High"	"High"	"High"	"1"	""
"-2136777052552154747"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN17188_c0_g1_i1.p1"	"ONUN2_DN17188_c0_g1_i1.p1"	"0.000"	"21.493"	"32"	"6"	"91"	"2"	"205"	"22.8"	"5.72"	"971"	"6"	""	""	""	""	""	"ONUN2_DN17188_c0_g1_i1.p1"	""	""	""	""	"0"	"0.010"	"1.357"	"1.096"	"100.000"	"100.000"	"0.807"	""	""	""	""	""	"0.999999999645348"	"5999836.34957269"	""	"8143739.39001762"	"6572898.9494111"	""	""	"19.02"	"20.00"	"High"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"Not Found"	"High"	"Not Found"	"Peak Found"	"High"	"Not Found"	"Peak Found"	"1"	""
"2325612245146255412"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN162355_c0_g1_i1.p1"	"ONUN2_DN162355_c0_g1_i1.p1"	"0.000"	"21.456"	"12"	"5"	"50"	"5"	"340"	"38.7"	"5.73"	"787"	"5"	""	""	""	""	""	"ONUN2_DN162355_c0_g1_i1.p1"	""	""	""	""	"0"	"0.823"	"0.175"	"0.214"	"0.212"	"0.260"	"1.223"	"0.999999999853134"	"0.0738990040160583"	"0.921893247561754"	"0.091117172396459"	"0.255498909236494"	"0.999999999645348"	"120620182.111832"	"99254034.7408075"	"21073267.0487316"	"25771387.0301253"	"52.35"	"14.06"	"16.06"	"65.36"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"-4029984165680413067"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN2286_c0_g1_i2.p1"	"ONUN2_DN2286_c0_g1_i2.p1"	"0.000"	"21.400"	"36"	"7"	"24"	"7"	"223"	"26.3"	"6.34"	"225"	"7"	""	""	""	""	""	"ONUN2_DN2286_c0_g1_i2.p1"	""	""	""	""	"0"	"3.819"	"1.296"	"1.302"	"0.339"	"0.341"	"1.005"	"0.26384435372023"	"0.999999999117813"	"0.999999999999392"	"0.484048186334571"	"0.593467984969299"	"0.999999999645348"	"6034613.37468444"	"23047061.6666667"	"7820046.35784603"	"7855725.17174481"	"75.49"	"19.39"	"53.68"	"36.61"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"Not Found"	"Peak Found"	"High"	"High"	"High"	"1"	""
"-8554853562116589354"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN7203_c0_g1_i1.p1"	"ONUN2_DN7203_c0_g1_i1.p1"	"0.000"	"21.399"	"18"	"6"	"20"	"6"	"475"	"53.2"	"5.49"	"130"	"6"	""	""	""	""	""	"ONUN2_DN7203_c0_g1_i1.p1"	""	""	""	""	"0"	"0.325"	"0.228"	"0.686"	"0.701"	"2.109"	"3.009"	"0.390016513857135"	"0.459252403987747"	"0.999999999999392"	"0.99999999999899"	"0.660007546527188"	"0.533069129367373"	"10157699.6079823"	"3301896.72092913"	"2313925.09034081"	"6963667.12452087"	"3.99"	"34.80"	"88.55"	"46.97"	"High"	"Not Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"Not Found"	"Peak Found"	"High"	"Peak Found"	"High"	"1"	""
"-1536415049998596956"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN4030_c0_g1_i2.p1"	"ONUN2_DN4030_c0_g1_i2.p1"	"0.000"	"21.351"	"5"	"5"	"36"	"5"	"1070"	"122.2"	"7.47"	"315"	"5"	""	""	""	""	""	"ONUN2_DN4030_c0_g1_i2.p1"	""	""	""	""	"0"	"0.091"	"0.134"	"0.737"	"1.474"	"8.127"	"5.513"	"0.0538642133991545"	"0.0542779711298102"	"0.999999999999392"	"0.876194532072938"	"0.140565378908691"	"0.132303796118843"	"32296609.8277972"	"2929201.69386285"	"4318027.2838576"	"23805291.702369"	"27.16"	"40.77"	"29.73"	"56.21"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"High"	"High"	"High"	"High"	"1"	""
"-4618369821163274339"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN2771_c0_g1_i1.p1"	"ONUN2_DN2771_c0_g1_i1.p1"	"0.000"	"21.349"	"36"	"5"	"52"	"5"	"142"	"16.4"	"7.90"	"749"	"5"	""	""	""	""	""	"ONUN2_DN2771_c0_g1_i1.p1"	""	""	""	""	"0"	"0.011"	"0.147"	"0.577"	"13.526"	"53.015"	"3.920"	"0.068422448156916"	"0.623577172034747"	"0.999999999999392"	"0.183598799874399"	"0.185357337775687"	"0.999999999645348"	"81400941.4209696"	"885735.075801786"	"11980086.4740282"	"46957235.9104161"	"86.96"	"53.24"	"56.00"	"71.35"	"High"	"High"	"High"	"Peak Found"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"1"	""
"2057990859732728686"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN100235_c0_g1_i1.p1"	"ONUN2_DN100235_c0_g1_i1.p1"	"0.000"	"21.261"	"22"	"7"	"24"	"7"	"343"	"40.1"	"6.86"	"167"	"7"	""	""	""	""	""	"ONUN2_DN100235_c0_g1_i1.p1"	""	""	""	""	"0"	"1.455"	"1.282"	"0.775"	"0.881"	"0.533"	"0.605"	"0.737990496085706"	"0.999999999117813"	"0.999999999999392"	"0.99999999999899"	"0.54761308781832"	"0.68114991688587"	"5447655.58900905"	"7925540"	"6983143.26177632"	"4223713.25862048"	"32.29"	"13.09"	"35.74"	"6.21"	"High"	"Peak Found"	"Peak Found"	"High"	"High"	"High"	"Peak Found"	"Not Found"	"High"	"High"	"Not Found"	"High"	"1"	"Acetyl [N-Term]"
"-9139941424848294401"	"False"	"High"	"IsMasterProtein"	"ONUN2_DN301_c1_g1_i1.p1"	"ONUN2_DN301_c1_g1_i1.p1"	"0.000"	"21.260"	"21"	"4"	"50"	"4"	"222"	"22.2"	"6.51"	"553"	"4"	""	""	""	""	""	"ONUN2_DN301_c1_g1_i1.p1"	""	""	""	""	"0"	"9.112"	"10.587"	"0.926"	"1.162"	"0.102"	"0.087"	"0.145807454896997"	"0.105038514363239"	"0.999999999999392"	"0.99999999999899"	"0.410229954258298"	"0.229972984983306"	"6172148.84547687"	"56238651.7107622"	"65345270.0510215"	"5713373.65599845"	"79.48"	"48.42"	"70.02"	"1.56"	"High"	"Peak Found"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"High"	"Not Found"	"Peak Found"	"1"	""
